Price,Built_Up,Furnishing,Tenure,carpark,classification
420000,1450,Unfurnished,Freehold,2,1
275000,790,Unfurnished,Freehold,1,1
510000,1720,Semi Furnished,Freehold,1,1
800000,1570,Fully Furnished,Freehold,1,1
1150000,2372,Fully Furnished,Freehold,1,1
428000,1470,Semi Furnished,Freehold,2,1
290000,1050,Semi Furnished,Freehold,1,1
1050000,2390,Fully Furnished,Freehold,1,1
730000,1344,Semi Furnished,Freehold,2,1
1080000,1333,Semi Furnished,Freehold,1,1
908000,2000,Semi Furnished,Freehold,2,1
428000,887,Semi Furnished,Freehold,1,1
250000,890,Semi Furnished,Freehold,1,1
420000,1004,Semi Furnished,Freehold,1,1
1620000,2159,Fully Furnished,Freehold,1,1
620000,1300,Semi Furnished,Freehold,2,1
400000,1054,Semi Furnished,Freehold,2,1
470000,1345,Semi Furnished,Freehold,1,1
225000,675,Unfurnished,Freehold,1,1
575000,1198,Semi Furnished,Freehold,1,1
838000,1400,Semi Furnished,Freehold,2,1
185000,656,Unfurnished,Freehold,1,1
300000,829,Unfurnished,Freehold,1,1
435000,1312,Unfurnished,Leasehold,2,1
265000,1080,Semi Furnished,Freehold,1,1
240000,970,Semi Furnished,Freehold,1,1
125000,650,Unfurnished,Freehold,1,1
900000,1400,Fully Furnished,Freehold,2,1
320000,709,Unfurnished,Freehold,1,1
800000,1238,Fully Furnished,Freehold,1,1
1180000,1800,Unfurnished,Freehold,2,1
460000,1800,Semi Furnished,Freehold,2,0
1760000,891,Fully Furnished,Freehold,1,1
580000,1756,Semi Furnished,Freehold,2,1
330000,813,Unfurnished,Freehold,1,1
398000,1038,Unfurnished,Freehold,1,1
600000,1180,Semi Furnished,Freehold,1,1
315000,736,Semi Furnished,Freehold,1,1
350000,743,Fully Furnished,Leasehold,1,1
425000,1025,Semi Furnished,Freehold,2,1
453000,1773,Unfurnished,Freehold,2,1
298000,800,Fully Furnished,Freehold,1,1
340000,1033,Unfurnished,Freehold,1,1
1050000,1500,Unfurnished,Freehold,2,1
668000,1540,Semi Furnished,Freehold,2,1
450000,1110,Unfurnished,Freehold,1,1
150000,753,Unfurnished,Freehold,1,0
347000,825,Unfurnished,Freehold,2,1
550000,1500,Semi Furnished,Freehold,2,1
740000,1515,Semi Furnished,Freehold,1,1
283000,870,Unfurnished,Freehold,1,1
200000,742,Unfurnished,Freehold,1,1
570000,1218,Semi Furnished,Freehold,1,1
1150000,1823,Fully Furnished,Freehold,1,1
500000,960,Fully Furnished,Freehold,1,1
450000,935,Fully Furnished,Freehold,1,1
140000,660,Unfurnished,Freehold,1,0
447000,735,Unfurnished,Freehold,1,1
970000,1650,Unfurnished,Leasehold,2,1
628000,1540,Fully Furnished,Freehold,2,1
639000,2015,Unfurnished,Freehold,2,1
330000,950,Unfurnished,Freehold,2,1
500000,1730,Semi Furnished,Freehold,2,1
1100000,2100,Semi Furnished,Freehold,1,1
290000,875,Semi Furnished,Freehold,1,0
270000,1016,Unfurnished,Leasehold,2,1
680000,2000,Semi Furnished,Freehold,2,1
215000,673,Unfurnished,Freehold,1,1
1710000,1694,Unfurnished,Freehold,0,1
142000,655,Semi Furnished,Freehold,1,1
530000,1520,Unfurnished,Freehold,2,1
195000,680,Semi Furnished,Freehold,1,1
380000,1400,Semi Furnished,Freehold,2,0
260000,680,Fully Furnished,Freehold,1,1
720000,1208,Fully Furnished,Freehold,1,1
935000,1342,Unfurnished,Freehold,1,0
450000,1754,Unfurnished,Freehold,2,1
380000,928,Semi Furnished,Freehold,1,1
350000,900,Semi Furnished,Freehold,1,1
470000,775,Semi Furnished,Freehold,1,1
490000,1313,Unfurnished,Freehold,1,1
330000,855,Semi Furnished,Freehold,1,1
580000,2143,Unfurnished,Freehold,2,1
1300000,781,Fully Furnished,Freehold,1,1
320000,970,Semi Furnished,Freehold,1,1
890000,2890,Semi Furnished,Freehold,2,1
1250000,1385,Fully Furnished,Freehold,1,1
688000,968,Fully Furnished,Freehold,1,1
725000,1173,Unfurnished,Freehold,1,1
545000,1400,Unfurnished,Freehold,2,1
190000,850,Semi Furnished,Freehold,1,1
675000,1570,Fully Furnished,Freehold,2,1
563888,2766,Unfurnished,Freehold,2,1
460000,887,Fully Furnished,Freehold,1,1
430000,1024,Unfurnished,Freehold,1,0
560000,1152,Fully Furnished,Freehold,1,1
279000,956,Semi Furnished,Freehold,1,0
160000,600,Unfurnished,Freehold,1,1
630000,1378,Unfurnished,Freehold,1,1
580000,610,Fully Furnished,Freehold,1,1
600000,900,Unfurnished,Freehold,1,1
560000,1184,Semi Furnished,Freehold,1,1
715000,800,Semi Furnished,Freehold,1,1
295000,936,Semi Furnished,Freehold,1,1
675000,940,Unfurnished,Leasehold,1,1
280000,650,Semi Furnished,Freehold,1,1
881000,884,Semi Furnished,Freehold,1,1
260000,850,Semi Furnished,Freehold,1,1
175000,1400,Unfurnished,Leasehold,2,1
590000,1007,Semi Furnished,Freehold,1,1
1400000,3300,Semi Furnished,Freehold,0,1
248000,926,Semi Furnished,Leasehold,1,1
370000,865,Unfurnished,Leasehold,1,1
1949000,2038,Fully Furnished,Freehold,1,1
580000,1258,Semi Furnished,Freehold,1,1
500000,1845,Unfurnished,Leasehold,2,1
1550000,1838,Semi Furnished,Leasehold,1,1
820000,1470,Semi Furnished,Freehold,1,1
340000,1440,Unfurnished,Freehold,2,1
970000,2500,Semi Furnished,Freehold,2,1
680000,1244,Unfurnished,Freehold,1,1
370000,729,Fully Furnished,Freehold,1,1
350000,900,Unfurnished,Freehold,1,1
460000,2120,Unfurnished,Freehold,2,1
420000,1492,Unfurnished,Freehold,2,1
600000,1153,Semi Furnished,Freehold,1,1
280000,1100,Semi Furnished,Freehold,1,1
330000,850,Semi Furnished,Freehold,1,1
605000,1521,Unfurnished,Freehold,2,1
449000,1033,Fully Furnished,Leasehold,1,1
365000,764,Unfurnished,Freehold,1,1
340000,865,Semi Furnished,Freehold,1,1
1120000,1313,Fully Furnished,Freehold,1,1
900000,980,Unfurnished,Freehold,1,1
488888,1350,Fully Furnished,Freehold,1,1
670000,1677,Unfurnished,Freehold,2,1
510000,1600,Semi Furnished,Freehold,2,1
1390000,3000,Unfurnished,Freehold,2,1
1300000,1735,Fully Furnished,Freehold,1,1
499000,600,Semi Furnished,Freehold,1,1
575000,1315,Fully Furnished,Freehold,1,1
215000,780,Unfurnished,Freehold,1,1
289000,852,Fully Furnished,Freehold,1,1
290000,1210,Semi Furnished,Freehold,2,1
370000,1724,Unfurnished,Freehold,2,1
325000,947,Unfurnished,Leasehold,1,1
830000,2270,Unfurnished,Freehold,2,1
385000,1075,Fully Furnished,Freehold,1,1
329000,850,Semi Furnished,Freehold,1,1
340000,950,Unfurnished,Leasehold,1,1
998000,1400,Semi Furnished,Freehold,2,1
1050000,2000,Unfurnished,Freehold,2,1
1450000,1565,Semi Furnished,Freehold,1,1
650000,986,Fully Furnished,Freehold,1,1
465000,1429,Unfurnished,Freehold,1,1
199000,735,Semi Furnished,Freehold,1,1
528000,1400,Fully Furnished,Freehold,2,1
780000,1200,Fully Furnished,Freehold,1,0
480000,1082,Semi Furnished,Freehold,1,1
730000,2000,Semi Furnished,Freehold,2,1
300000,810,Unfurnished,Leasehold,1,1
120000,692,Fully Furnished,Freehold,1,1
908000,1600,Semi Furnished,Leasehold,1,1
310000,770,Semi Furnished,Freehold,1,1
470000,950,Unfurnished,Freehold,1,1
565000,1650,Semi Furnished,Freehold,2,1
1950000,1851,Fully Furnished,Freehold,1,1
295000,953,Semi Furnished,Freehold,1,1
356000,1270,Unfurnished,Freehold,1,0
780000,3672,Unfurnished,Freehold,2,1
660000,1271,Semi Furnished,Freehold,1,1
675000,1600,Unfurnished,Freehold,2,1
359000,1650,Unfurnished,Freehold,2,1
710000,2250,Semi Furnished,Freehold,2,1
435000,900,Semi Furnished,Freehold,1,1
930000,2436,Semi Furnished,Freehold,1,1
750000,1424,Fully Furnished,Leasehold,1,1
300000,833,Semi Furnished,Freehold,1,1
285000,741,Fully Furnished,Freehold,1,1
735000,1650,Unfurnished,Freehold,1,1
530000,1320,Unfurnished,Freehold,2,1
499000,1205,Unfurnished,Freehold,1,1
220000,775,Unfurnished,Freehold,1,1
225000,889,Unfurnished,Freehold,1,0
270000,800,Unfurnished,Freehold,1,1
420000,878,Unfurnished,Freehold,1,1
538000,1650,Unfurnished,Freehold,2,1
460000,1980,Semi Furnished,Freehold,2,1
580000,1960,Semi Furnished,Freehold,2,1
500000,1075,Unfurnished,Freehold,1,1
188000,850,Unfurnished,Freehold,1,1
600000,1680,Semi Furnished,Freehold,2,1
539000,915,Unfurnished,Freehold,1,1
680000,1313,Semi Furnished,Freehold,1,1
930000,1500,Fully Furnished,Leasehold,1,1
330000,850,Unfurnished,Freehold,1,1
425000,900,Unfurnished,Freehold,1,1
455000,689,Semi Furnished,Freehold,1,1
539000,1680,Semi Furnished,Freehold,2,1
800000,2200,Unfurnished,Freehold,2,1
1050000,1733,Semi Furnished,Freehold,1,0
896088,2133,Unfurnished,Freehold,2,1
495000,878,Semi Furnished,Freehold,1,1
440000,1193,Fully Furnished,Freehold,1,1
350000,1300,Semi Furnished,Freehold,2,1
1588000,1832,Fully Furnished,Freehold,1,1
950000,1535,Semi Furnished,Freehold,1,1
848000,1905,Semi Furnished,Freehold,2,0
300000,527,Unfurnished,Freehold,1,1
920000,1580,Unfurnished,Freehold,1,1
820000,2342,Unfurnished,Freehold,2,1
1250000,1900,Semi Furnished,Freehold,1,1
420000,1098,Fully Furnished,Freehold,1,1
650000,1021,Semi Furnished,Freehold,1,1
360000,1686,Unfurnished,Freehold,2,1
688000,2028,Unfurnished,Freehold,2,1
980000,2200,Semi Furnished,Freehold,2,1
1300000,3400,Semi Furnished,Freehold,2,1
208000,850,Semi Furnished,Freehold,1,1
330000,890,Semi Furnished,Freehold,1,1
868000,2000,Semi Furnished,Freehold,2,1
700000,1000,Unfurnished,Freehold,2,1
438000,1440,Semi Furnished,Freehold,2,1
350000,1300,Unfurnished,Freehold,2,1
900000,2050,Semi Furnished,Freehold,2,1
250000,500,Fully Furnished,Freehold,1,1
1500000,3375,Semi Furnished,Freehold,2,1
867000,1088,Semi Furnished,Freehold,1,1
750000,2863,Unfurnished,Freehold,2,1
950000,2000,Semi Furnished,Leasehold,2,1
575000,1170,Unfurnished,Freehold,2,1
529000,1520,Semi Furnished,Leasehold,2,1
580000,1650,Unfurnished,Leasehold,2,1
750000,2820,Semi Furnished,Freehold,2,1
1100000,2972,Semi Furnished,Freehold,2,1
446000,878,Semi Furnished,Freehold,1,1
1300000,1389,Semi Furnished,Freehold,1,1
415000,1000,Fully Furnished,Freehold,1,1
550000,1300,Semi Furnished,Freehold,2,1
275000,814,Semi Furnished,Freehold,1,1
435000,1120,Semi Furnished,Freehold,1,1
830000,643,Fully Furnished,Freehold,1,1
895000,1100,Fully Furnished,Freehold,1,1
568000,2250,Semi Furnished,Freehold,2,1
520000,1286,Fully Furnished,Freehold,1,1
260000,528,Semi Furnished,Freehold,1,1
695000,1245,Semi Furnished,Freehold,1,1
450000,1100,Unfurnished,Freehold,2,1
245000,860,Unfurnished,Freehold,1,1
530000,1677,Semi Furnished,Leasehold,2,1
550000,2600,Fully Furnished,Freehold,2,1
1300000,1215,Semi Furnished,Freehold,1,1
400000,1650,Semi Furnished,Freehold,2,1
850000,2000,Semi Furnished,Freehold,2,1
360000,823,Unfurnished,Freehold,1,1
395000,604,Unfurnished,Freehold,1,1
425000,1400,Semi Furnished,Leasehold,2,1
1210000,1365,Semi Furnished,Freehold,1,1
400000,581,Unfurnished,Leasehold,1,1
363200,851,Unfurnished,Freehold,1,1
995000,2000,Unfurnished,Freehold,2,1
610000,865,Semi Furnished,Freehold,1,1
410000,1000,Semi Furnished,Freehold,2,1
720000,2115,Unfurnished,Leasehold,2,1
550000,1398,Semi Furnished,Freehold,1,1
610000,2143,Semi Furnished,Freehold,2,1
560000,1496,Unfurnished,Freehold,2,1
370000,1070,Semi Furnished,Freehold,1,1
620000,1600,Semi Furnished,Freehold,2,1
445000,1313,Fully Furnished,Freehold,1,1
690000,909,Fully Furnished,Freehold,1,1
450000,915,Fully Furnished,Freehold,1,0
824000,1800,Semi Furnished,Freehold,2,1
280000,1000,Unfurnished,Freehold,2,1
299000,1012,Semi Furnished,Freehold,1,1
650000,660,Fully Furnished,Freehold,1,1
295000,810,Semi Furnished,Freehold,2,1
550000,1000,Fully Furnished,Freehold,1,1
1055550,1765,Unfurnished,Freehold,1,1
250000,1117,Unfurnished,Freehold,1,1
270000,750,Unfurnished,Freehold,1,1
1450000,3500,Semi Furnished,Freehold,3,1
599000,1840,Fully Furnished,Freehold,2,1
1320000,1087,Semi Furnished,Freehold,1,1
390600,1200,Unfurnished,Freehold,2,1
670000,2500,Unfurnished,Freehold,2,1
347000,830,Unfurnished,Leasehold,1,1
340000,2415,Unfurnished,Freehold,2,1
510000,2000,Semi Furnished,Freehold,2,1
285000,750,Fully Furnished,Freehold,1,1
210000,1517,Unfurnished,Freehold,2,1
1067000,836,Semi Furnished,Freehold,1,1
750000,1250,Fully Furnished,Freehold,1,1
750000,2400,Unfurnished,Freehold,2,1
590000,950,Fully Furnished,Freehold,1,1
460000,1320,Unfurnished,Freehold,2,1
350000,861,Unfurnished,Leasehold,2,1
378888,704,Unfurnished,Freehold,1,1
125000,650,Unfurnished,Freehold,1,1
710000,1165,Semi Furnished,Freehold,1,1
268000,1076,Unfurnished,Freehold,1,0
450000,1080,Fully Furnished,Freehold,1,1
480000,883,Fully Furnished,Freehold,1,1
450000,1600,Semi Furnished,Freehold,1,1
270000,600,Unfurnished,Freehold,1,1
488000,1760,Semi Furnished,Freehold,2,1
130000,690,Semi Furnished,Freehold,1,1
425000,1238,Semi Furnished,Freehold,1,1
1200000,2640,Semi Furnished,Freehold,2,1
650000,985,Fully Furnished,Freehold,1,1
1300000,3060,Unfurnished,Freehold,2,1
1000000,1150,Semi Furnished,Freehold,1,0
800000,1245,Fully Furnished,Freehold,1,1
420000,906,Unfurnished,Leasehold,1,1
280000,850,Unfurnished,Freehold,1,1
480000,928,Semi Furnished,Leasehold,1,1
370000,865,Unfurnished,Leasehold,1,1
680000,1647,Semi Furnished,Freehold,2,1
690000,2625,Fully Furnished,Freehold,2,1
350000,1062,Semi Furnished,Freehold,1,1
350000,1070,Semi Furnished,Freehold,1,1
290000,802,Semi Furnished,Freehold,1,1
850000,1184,Semi Furnished,Leasehold,1,1
1150000,1760,Unfurnished,Freehold,2,1
410000,1760,Semi Furnished,Freehold,2,1
70000,650,Unfurnished,Freehold,1,1
540000,1440,Unfurnished,Freehold,2,1
320000,1800,Semi Furnished,Freehold,2,1
330000,877,Unfurnished,Leasehold,1,1
350000,1300,Semi Furnished,Freehold,2,1
251000,450,Fully Furnished,Freehold,1,1
955000,1650,Fully Furnished,Freehold,2,1
335000,807,Semi Furnished,Freehold,1,1
245000,750,Unfurnished,Freehold,1,1
750000,1520,Fully Furnished,Freehold,1,1
298000,1040,Unfurnished,Freehold,1,1
1050000,1450,Fully Furnished,Freehold,1,0
1050000,903,Semi Furnished,Freehold,1,1
430000,589,Fully Furnished,Freehold,1,1
680000,1122,Fully Furnished,Freehold,1,1
528000,1640,Unfurnished,Freehold,2,1
990000,2062,Semi Furnished,Freehold,2,1
490000,1980,Unfurnished,Freehold,2,1
405000,1638,Semi Furnished,Freehold,1,0
635000,1300,Semi Furnished,Freehold,2,1
400000,1052,Unfurnished,Freehold,1,1
550000,1917,Unfurnished,Freehold,2,1
390000,1380,Semi Furnished,Freehold,2,1
1000000,1076,Semi Furnished,Freehold,1,1
250000,650,Semi Furnished,Freehold,1,1
400000,1062,Semi Furnished,Freehold,2,1
445000,1333,Unfurnished,Freehold,1,0
930000,1500,Fully Furnished,Leasehold,1,1
685000,2090,Semi Furnished,Freehold,2,1
1050000,1450,Fully Furnished,Freehold,1,0
440000,948,Unfurnished,Freehold,1,1
380000,1400,Semi Furnished,Leasehold,2,1
1050000,1450,Fully Furnished,Freehold,1,0
199000,735,Semi Furnished,Freehold,1,1
350000,1095,Semi Furnished,Freehold,1,1
290000,850,Semi Furnished,Freehold,1,1
1050000,777,Fully Furnished,Freehold,1,0
575000,1900,Semi Furnished,Freehold,2,1
300000,872,Semi Furnished,Freehold,1,0
600000,1192,Semi Furnished,Freehold,1,0
420000,1500,Unfurnished,Freehold,1,1
620000,1700,Fully Furnished,Freehold,2,1
1100000,2800,Semi Furnished,Freehold,2,1
210000,712,Fully Furnished,Freehold,1,1
280000,850,Unfurnished,Freehold,1,1
780000,1500,Fully Furnished,Freehold,1,1
360000,1200,Unfurnished,Freehold,1,1
115000,708,Unfurnished,Freehold,1,1
343800,1615,Unfurnished,Freehold,2,1
280000,818,Fully Furnished,Leasehold,1,1
525000,1751,Unfurnished,Freehold,2,1
705800,1483,Unfurnished,Freehold,1,1
255000,700,Unfurnished,Freehold,1,1
850000,1569,Semi Furnished,Freehold,1,1
950000,1700,Semi Furnished,Freehold,2,1
340000,1101,Semi Furnished,Freehold,1,1
390000,998,Semi Furnished,Freehold,1,1
250000,980,Unfurnished,Freehold,2,1
1080000,1205,Semi Furnished,Freehold,1,1
1600000,1603,Semi Furnished,Freehold,1,1
590000,1998,Unfurnished,Freehold,2,1
339000,807,Unfurnished,Freehold,1,1
475000,1650,Unfurnished,Freehold,2,1
790000,1300,Semi Furnished,Leasehold,2,1
380000,850,Fully Furnished,Freehold,1,1
792000,1451,Fully Furnished,Freehold,1,1
630000,1257,Fully Furnished,Freehold,1,1
950000,2200,Semi Furnished,Freehold,2,1
270000,815,Unfurnished,Freehold,1,1
500000,1019,Unfurnished,Freehold,1,1
310000,965,Semi Furnished,Freehold,1,1
980000,1399,Fully Furnished,Freehold,1,1
350000,1000,Semi Furnished,Freehold,1,1
1100000,963,Semi Furnished,Freehold,1,0
175000,1540,Unfurnished,Freehold,2,1
1680000,2000,Semi Furnished,Leasehold,2,1
387000,1176,Semi Furnished,Freehold,1,1
199000,710,Unfurnished,Freehold,1,1
120000,656,Unfurnished,Freehold,1,1
495000,1800,Unfurnished,Freehold,2,1
280000,680,Semi Furnished,Freehold,1,1
565000,1260,Fully Furnished,Leasehold,1,1
1359000,1700,Semi Furnished,Freehold,1,1
357000,1800,Semi Furnished,Leasehold,2,1
320000,750,Unfurnished,Freehold,1,1
199000,852,Semi Furnished,Freehold,1,1
860000,1400,Unfurnished,Freehold,1,1
419000,1200,Semi Furnished,Freehold,2,1
490000,1373,Unfurnished,Freehold,1,1
540000,1323,Semi Furnished,Freehold,1,1
300000,900,Semi Furnished,Freehold,2,1
650000,2200,Semi Furnished,Freehold,2,1
358800,1044,Semi Furnished,Leasehold,1,1
900000,1650,Fully Furnished,Leasehold,2,1
539000,1600,Semi Furnished,Freehold,2,1
480000,1893,Semi Furnished,Freehold,2,1
668000,1044,Semi Furnished,Leasehold,1,1
398000,800,Unfurnished,Freehold,1,1
219000,650,Unfurnished,Freehold,1,1
1000000,6750,Unfurnished,Freehold,2,1
470000,1200,Unfurnished,Freehold,1,1
700000,1023,Unfurnished,Freehold,1,1
385000,1600,Semi Furnished,Freehold,2,1
290000,856,Semi Furnished,Freehold,1,1
515000,1130,Semi Furnished,Freehold,1,1
635000,1690,Semi Furnished,Freehold,1,1
650000,1267,Fully Furnished,Freehold,1,1
185000,675,Unfurnished,Freehold,1,1
710000,2500,Fully Furnished,Freehold,2,1
1200000,2640,Semi Furnished,Freehold,2,1
519990,1288,Fully Furnished,Freehold,1,1
530000,1080,Semi Furnished,Freehold,1,1
1700000,2000,Unfurnished,Leasehold,2,1
460000,1600,Fully Furnished,Freehold,2,1
950000,1125,Fully Furnished,Freehold,1,1
250000,1023,Semi Furnished,Freehold,1,1
478000,1500,Semi Furnished,Freehold,2,1
660000,937,Semi Furnished,Freehold,1,1
669600,702,Semi Furnished,Freehold,1,1
658000,940,Unfurnished,Freehold,1,1
178000,798,Semi Furnished,Freehold,1,1
410000,852,Semi Furnished,Freehold,1,1
668000,950,Fully Furnished,Freehold,1,1
480000,2470,Unfurnished,Freehold,2,1
880000,1470,Unfurnished,Freehold,1,1
500000,1313,Semi Furnished,Freehold,1,1
360000,1021,Semi Furnished,Freehold,1,1
535000,1045,Semi Furnished,Freehold,1,1
558000,1003,Unfurnished,Freehold,1,1
670000,1820,Semi Furnished,Freehold,2,1
700000,1600,Semi Furnished,Freehold,2,1
280000,780,Unfurnished,Leasehold,1,1
295000,619,Unfurnished,Freehold,1,0
792000,907,Semi Furnished,Freehold,1,1
539000,1216,Fully Furnished,Freehold,1,1
460000,688,Fully Furnished,Freehold,1,1
145000,592,Unfurnished,Freehold,1,1
865100,1800,Fully Furnished,Freehold,1,1
540000,1181,Semi Furnished,Freehold,1,1
526000,2519,Unfurnished,Freehold,2,0
1500000,1540,Fully Furnished,Freehold,2,1
490000,1022,Fully Furnished,Freehold,1,1
170000,269,Fully Furnished,Freehold,1,1
760000,1468,Fully Furnished,Freehold,1,1
600000,960,Semi Furnished,Leasehold,2,1
928000,2482,Unfurnished,Freehold,2,1
1000000,2237,Semi Furnished,Leasehold,1,1
199999,590,Unfurnished,Freehold,1,1
791300,978,Semi Furnished,Freehold,1,1
550000,1754,Unfurnished,Freehold,2,1
570000,1540,Fully Furnished,Freehold,2,1
650000,2100,Semi Furnished,Freehold,2,1
828000,872,Fully Furnished,Freehold,1,1
398000,900,Semi Furnished,Freehold,2,1
700000,2200,Semi Furnished,Freehold,2,1
150000,650,Unfurnished,Freehold,1,1
1050000,1283,Fully Furnished,Freehold,1,1
739999,1407,Unfurnished,Freehold,1,1
490000,770,Fully Furnished,Freehold,1,1
399000,982,Unfurnished,Freehold,1,1
600000,908,Fully Furnished,Freehold,1,1
380000,1000,Unfurnished,Freehold,2,1
1450000,910,Fully Furnished,Freehold,1,1
490000,1300,Semi Furnished,Freehold,2,1
569000,1845,Unfurnished,Freehold,2,1
520000,1400,Unfurnished,Freehold,2,1
199000,735,Semi Furnished,Freehold,1,1
538000,1346,Unfurnished,Leasehold,1,0
325000,883,Semi Furnished,Freehold,1,1
260000,700,Semi Furnished,Freehold,1,1
260000,1009,Unfurnished,Freehold,1,1
678000,1210,Unfurnished,Freehold,1,1
630000,1967,Semi Furnished,Freehold,2,1
310000,865,Semi Furnished,Freehold,1,1
900000,1182,Semi Furnished,Freehold,1,1
270000,830,Semi Furnished,Freehold,1,1
160000,650,Semi Furnished,Freehold,1,1
294030,883,Unfurnished,Leasehold,1,1
388000,2138,Semi Furnished,Freehold,2,0
505000,1421,Semi Furnished,Freehold,1,1
680000,4115,Semi Furnished,Freehold,2,1
385000,1100,Unfurnished,Freehold,1,0
225000,1000,Unfurnished,Freehold,2,1
370000,700,Unfurnished,Freehold,1,1
1300000,781,Fully Furnished,Freehold,1,1
1450000,1228,Fully Furnished,Freehold,1,1
152280,1400,Unfurnished,Leasehold,2,1
298000,875,Semi Furnished,Freehold,1,1
700000,1656,Semi Furnished,Leasehold,2,1
1180000,1228,Semi Furnished,Freehold,1,1
495000,1167,Semi Furnished,Freehold,2,0
526000,646,Semi Furnished,Freehold,1,1
730000,2109,Semi Furnished,Freehold,2,1
168000,720,Semi Furnished,Freehold,1,1
278000,858,Unfurnished,Freehold,1,1
415000,1030,Unfurnished,Freehold,1,1
1600000,2700,Unfurnished,Freehold,2,1
530000,968,Fully Furnished,Freehold,1,1
320000,860,Semi Furnished,Freehold,1,1
690000,1403,Semi Furnished,Freehold,1,1
557000,1300,Semi Furnished,Freehold,2,1
280000,700,Semi Furnished,Freehold,1,1
300000,594,Fully Furnished,Freehold,1,1
358000,1300,Unfurnished,Freehold,2,1
520000,1242,Unfurnished,Leasehold,1,1
320000,1400,Semi Furnished,Leasehold,1,1
548888,1400,Unfurnished,Freehold,2,1
340000,920,Semi Furnished,Freehold,1,1
600000,1800,Semi Furnished,Leasehold,2,1
420000,1130,Semi Furnished,Freehold,1,1
850000,1092,Semi Furnished,Freehold,1,1
650000,1920,Semi Furnished,Freehold,2,1
393000,450,Fully Furnished,Freehold,1,1
450000,950,Semi Furnished,Freehold,2,1
320000,800,Semi Furnished,Freehold,1,1
285000,660,Unfurnished,Freehold,1,1
229999,1100,Semi Furnished,Leasehold,2,1
