Price,Tenure,Property_Type,Built_Up,Furnishing,Bedroom,Bathroom,Area,classification
430000,0,9,1024,2,3,2,13,1
560000,0,9,1152,0,3,2,13,0
279000,0,4,956,1,3,2,13,1
160000,0,3,600,2,3,2,13,0
630000,0,4,1378,2,4,2,14,0
580000,0,9,610,0,2,1,10,0
600000,0,9,900,2,3,2,13,0
560000,0,9,1184,1,3,2,14,0
715000,0,9,800,1,2,2,14,0
295000,0,9,936,1,3,2,13,0
675000,1,9,940,2,3,2,14,0
280000,0,3,650,1,3,1,10,0
881000,0,9,884,1,2,2,13,0
260000,0,3,850,1,3,2,13,0
175000,1,6,1400,2,3,2,9,0
590000,0,9,1007,1,3,2,13,0
248000,1,3,926,1,4,2,13,0
370000,1,9,865,2,3,2,14,0
1949000,0,9,2038,0,4,4,14,0
580000,0,9,1258,1,3,2,10,0
500000,1,10,1845,2,4,3,13,0
1550000,1,9,1838,1,3,3,14,0
820000,0,3,1470,1,3,2,14,0
340000,0,6,1440,2,4,3,13,0
970000,0,6,2500,1,4,3,14,0
680000,0,9,1244,2,3,2,10,0
370000,0,9,729,0,2,2,14,0
350000,0,4,900,2,3,2,13,0
460000,0,6,2120,2,4,3,13,0
420000,0,6,1492,2,4,3,9,0
600000,0,9,1153,1,3,2,10,0
280000,0,9,1100,1,3,2,13,0
330000,0,3,850,1,3,2,13,0
605000,0,6,1521,2,3,3,13,0
449000,1,9,1033,0,4,3,13,0
365000,0,9,764,2,2,2,13,0
340000,0,9,865,1,3,2,14,0
1120000,0,4,1313,0,2,2,13,0
900000,0,9,980,2,3,2,14,0
488888,0,9,1350,0,4,3,14,0
670000,0,6,1677,2,4,3,13,0
510000,0,6,1600,1,4,3,13,0
1390000,0,8,3000,2,5,4,13,0
1300000,0,9,1735,0,4,3,14,0
499000,0,9,600,1,2,1,13,0
575000,0,9,1315,0,3,2,10,0
215000,0,3,780,2,3,2,10,0
289000,0,3,852,0,3,2,13,0
290000,0,6,1210,1,3,2,13,0
370000,0,6,1724,2,4,3,9,0
325000,1,3,947,2,3,2,14,0
830000,0,10,2270,2,4,3,13,0
385000,0,3,1075,0,3,2,10,0
329000,0,3,850,1,3,2,13,0
340000,1,3,950,2,3,2,13,0
998000,0,6,1400,1,5,3,13,0
1050000,0,6,2000,2,4,3,13,0
1450000,0,9,1565,1,3,4,14,0
650000,0,9,986,0,3,2,13,0
465000,0,3,1429,2,3,3,10,0
199000,0,9,735,1,3,2,13,0
528000,0,6,1400,0,4,3,11,0
780000,0,4,1200,0,3,2,14,1
480000,0,9,1082,1,3,2,13,0
730000,0,6,2000,1,4,4,13,0
300000,1,3,810,2,3,2,9,0
120000,0,3,692,0,3,2,13,0
908000,1,9,1600,1,5,3,13,0
310000,0,3,770,1,3,2,13,0
470000,0,9,950,2,3,2,12,0
565000,0,6,1650,1,4,2,14,0
1950000,0,9,1851,0,4,3,10,0
295000,0,3,953,1,3,2,13,0
356000,0,9,1270,2,3,3,13,1
780000,0,6,3672,2,4,3,13,0
660000,0,9,1271,1,3,2,14,0
675000,0,6,1600,2,4,3,13,0
359000,0,6,1650,2,4,3,13,0
710000,0,6,2250,1,4,4,13,0
435000,0,9,900,1,3,2,13,0
930000,0,9,2436,1,4,3,13,0
750000,1,9,1424,0,4,3,14,0
300000,0,3,833,1,3,2,14,0
285000,0,1,741,0,2,1,13,0
735000,0,9,1650,2,4,4,10,0
530000,0,6,1320,2,4,3,13,0
499000,0,9,1205,2,3,2,12,0
220000,0,3,775,2,3,2,13,0
225000,0,9,889,2,3,2,13,1
270000,0,3,800,2,3,2,13,0
420000,0,9,878,2,3,2,10,0
538000,0,6,1650,2,3,2,14,0
460000,0,6,1980,1,4,3,11,0
580000,0,6,1960,1,4,3,13,0
500000,0,9,1075,2,4,3,13,0
188000,0,3,850,2,3,2,13,0
600000,0,6,1680,1,4,3,13,0
539000,0,9,915,2,3,2,14,0
680000,0,9,1313,1,3,2,13,0
930000,1,9,1500,0,3,3,10,0
330000,0,3,850,2,3,2,13,0
425000,0,9,900,2,2,2,13,0
455000,0,9,689,1,2,1,14,0
539000,0,6,1680,1,4,3,13,0
800000,0,6,2200,2,4,4,13,0
1050000,0,9,1733,1,4,3,13,1
896088,0,6,2133,2,4,4,13,0
495000,0,9,878,1,3,1,14,0
440000,0,3,1193,0,3,2,13,0
350000,0,6,1300,1,4,3,13,0
1588000,0,9,1832,0,4,4,14,0
950000,0,9,1535,1,3,3,14,0
848000,0,6,1905,1,4,3,12,1
300000,0,3,527,2,2,1,13,0
920000,0,9,1580,2,4,4,14,0
820000,0,10,2342,2,4,4,13,0
1250000,0,9,1900,1,4,4,14,0
420000,0,9,1098,0,3,2,13,0
650000,0,9,1021,1,2,2,14,0
360000,0,2,1686,2,3,2,13,0
688000,0,10,2028,2,4,4,13,0
980000,0,6,2200,1,4,3,13,0
1300000,0,10,3400,1,4,4,14,0
208000,0,9,850,1,3,2,13,0
330000,0,9,890,1,3,2,14,0
868000,0,6,2000,1,4,3,13,0
700000,0,12,1000,2,3,2,13,0
438000,0,6,1440,1,4,3,13,0
350000,0,6,1300,2,4,2,13,0
900000,0,6,2050,1,5,4,13,0
250000,0,9,500,0,2,2,13,0
1500000,0,6,3375,1,5,3,13,0
867000,0,9,1088,1,3,2,14,0
750000,0,6,2863,2,4,3,13,0
950000,1,6,2000,1,4,3,13,0
575000,0,6,1170,2,3,3,13,0
529000,1,6,1520,1,4,3,13,0
580000,1,6,1650,2,4,3,13,0
750000,0,6,2820,1,4,3,13,0
1100000,0,6,2972,1,4,4,13,0
446000,0,9,878,1,3,2,14,0
1300000,0,9,1389,1,2,2,14,0
415000,0,9,1000,0,2,1,11,0
550000,0,6,1300,1,5,3,13,0
275000,0,3,814,1,3,2,13,0
435000,0,9,1120,1,3,2,13,0
830000,0,9,643,0,2,2,14,0
895000,0,9,1100,0,3,2,14,0
568000,0,6,2250,1,4,3,13,0
520000,0,9,1286,0,3,2,13,0
260000,0,1,528,1,2,1,9,0
695000,0,9,1245,1,3,2,13,0
450000,0,6,1100,2,4,3,13,0
245000,0,3,860,2,3,2,11,0
530000,1,6,1677,1,4,3,13,0
550000,0,6,2600,0,4,3,13,0
1300000,0,9,1215,1,3,2,14,0
400000,0,6,1650,1,3,2,13,0
850000,0,10,2000,1,4,3,13,0
360000,0,3,823,2,2,1,13,0
395000,0,4,604,2,2,2,14,0
425000,1,6,1400,1,4,3,8,0
1210000,0,9,1365,1,4,3,14,0
400000,1,4,581,2,2,1,13,0
363200,0,9,851,2,3,2,8,0
995000,0,6,2000,2,4,4,13,0
610000,0,4,865,1,3,2,14,0
410000,0,6,1000,1,3,2,13,0
720000,1,6,2115,2,4,3,13,0
550000,0,9,1398,1,4,2,13,0
610000,0,6,2143,1,4,3,13,0
560000,0,6,1496,2,4,3,13,0
370000,0,3,1070,1,3,2,13,0
620000,0,6,1600,1,4,3,13,0
445000,0,9,1313,0,3,2,10,0
690000,0,9,909,0,3,2,13,0
450000,0,9,915,0,3,2,13,1
824000,0,6,1800,1,3,2,13,0
280000,0,6,1000,2,4,3,13,0
299000,0,9,1012,1,3,2,13,0
650000,0,4,660,0,2,1,13,0
295000,0,2,810,1,3,2,13,0
550000,0,9,1000,0,3,2,10,0
1055550,0,9,1765,2,4,4,14,0
250000,0,3,1117,2,3,3,13,0
270000,0,3,750,2,3,2,13,0
1450000,0,13,3500,1,5,3,13,0
599000,0,6,1840,0,4,3,13,0
1320000,0,9,1087,1,2,2,14,0
390600,0,6,1200,2,4,3,13,0
670000,0,10,2500,2,5,4,13,0
347000,1,3,830,2,3,2,14,0
340000,0,10,2415,2,4,2,13,0
510000,0,6,2000,1,4,3,13,0
285000,0,9,750,0,3,2,10,0
210000,0,6,1517,2,3,2,8,0
1067000,0,9,836,1,2,2,14,0
750000,0,9,1250,0,4,3,14,0
750000,0,6,2400,2,4,4,13,0
590000,0,9,950,0,2,2,10,0
460000,0,6,1320,2,4,3,13,0
350000,1,6,861,2,3,2,13,0
378888,0,9,704,2,2,2,13,0
125000,0,3,650,2,3,2,13,0
710000,0,9,1165,1,4,3,13,0
268000,0,9,1076,2,3,2,13,1
450000,0,9,1080,0,3,2,14,0
480000,0,9,883,0,2,2,13,0
450000,0,9,1600,1,4,2,13,0
270000,0,9,600,2,2,1,13,0
488000,0,6,1760,1,4,1,13,0
130000,0,3,690,1,3,1,13,0
425000,0,9,1238,1,2,2,14,0
1200000,0,6,2640,1,5,3,13,0
650000,0,9,985,0,3,3,14,0
1300000,0,10,3060,2,4,4,13,0
1000000,0,9,1150,1,2,2,14,1
800000,0,9,1245,0,3,2,14,0
420000,1,9,906,2,3,2,14,0
280000,0,3,850,2,3,2,13,0
480000,1,9,928,1,3,2,13,0
370000,1,9,865,2,3,2,14,0
680000,0,6,1647,1,5,4,13,0
690000,0,10,2625,0,4,3,13,0
350000,0,9,1062,1,3,2,13,0
350000,0,9,1070,1,3,2,13,0
290000,0,3,802,1,3,2,13,0
850000,1,4,1184,1,4,3,14,0
1150000,0,6,1760,2,4,3,13,0
410000,0,6,1760,1,3,2,13,0
70000,0,3,650,2,3,2,13,0
540000,0,6,1440,2,4,3,13,0
320000,0,6,1800,1,4,3,9,0
330000,1,9,877,2,3,2,14,0
350000,0,6,1300,1,3,3,13,0
251000,0,9,450,0,2,2,13,0
955000,0,10,1650,0,4,3,13,0
335000,0,3,807,1,3,2,14,0
245000,0,9,750,2,3,2,14,0
750000,0,9,1520,0,4,2,14,0
298000,0,3,1040,2,3,2,11,0
1050000,0,9,1450,0,3,2,10,1
1050000,0,4,903,1,2,2,14,0
430000,0,4,589,0,2,1,13,0
680000,0,9,1122,0,2,2,13,0
528000,0,6,1640,2,4,3,13,0
990000,0,6,2062,1,3,4,13,0
490000,0,6,1980,2,4,2,9,0
405000,0,9,1638,1,4,2,13,1
635000,0,6,1300,1,3,2,14,0
400000,0,3,1052,2,3,2,13,0
550000,0,10,1917,2,4,3,13,0
390000,0,6,1380,1,3,2,13,0
1000000,0,4,1076,1,3,2,14,0
250000,0,3,650,1,3,2,14,0
400000,0,6,1062,1,3,2,13,0
445000,0,9,1333,2,3,2,10,1
930000,1,9,1500,0,3,3,10,0
685000,0,6,2090,1,4,3,13,0
1050000,0,9,1450,0,3,2,10,1
440000,0,9,948,2,3,2,14,0
380000,1,6,1400,1,4,2,13,0
1050000,0,9,1450,0,3,2,10,1
199000,0,9,735,1,3,2,9,0
350000,0,9,1095,1,4,2,14,0
290000,0,3,850,1,3,2,13,0
1050000,0,9,777,0,3,2,14,1
575000,0,6,1900,1,4,3,13,0
300000,0,9,872,1,3,2,13,1
600000,0,9,1192,1,3,2,14,1
420000,0,9,1500,2,3,2,13,0
620000,0,6,1700,0,4,3,13,0
1100000,0,6,2800,1,5,4,14,0
210000,0,3,712,0,3,2,13,0
280000,0,3,850,2,3,2,13,0
780000,0,9,1500,0,3,2,13,0
360000,0,9,1200,2,3,2,13,0
115000,0,3,708,2,3,1,13,0
343800,0,6,1615,2,4,3,13,0
280000,1,9,818,0,3,2,13,0
525000,0,6,1751,2,4,4,13,0
705800,0,9,1483,2,4,2,13,0
255000,0,3,700,2,3,2,12,0
850000,0,9,1569,1,4,2,13,0
950000,0,6,1700,1,4,3,14,0
340000,0,9,1101,1,3,2,13,0
390000,0,9,998,1,3,2,13,0
250000,0,6,980,2,3,2,9,0
1080000,0,9,1205,1,3,2,14,0
1600000,0,9,1603,1,4,3,14,0
590000,0,6,1998,2,4,3,13,0
339000,0,9,807,2,3,2,13,0
475000,0,6,1650,2,4,3,13,0
790000,1,6,1300,1,4,2,13,0
380000,0,3,850,0,3,2,10,0
792000,0,9,1451,0,4,2,13,0
630000,0,9,1257,0,3,2,14,0
950000,0,6,2200,1,4,3,14,0
270000,0,3,815,2,2,2,13,0
500000,0,9,1019,2,3,2,13,0
310000,0,9,965,1,3,2,14,0
980000,0,9,1399,0,3,2,14,0
350000,0,9,1000,1,3,2,13,0
1100000,0,4,963,1,2,2,14,1
175000,0,6,1540,2,3,2,9,0
1680000,1,6,2000,1,4,3,13,0
387000,0,9,1176,1,2,2,14,0
199000,0,3,710,2,3,1,13,0
120000,0,3,656,2,3,2,13,0
495000,0,6,1800,2,4,3,13,0
280000,0,3,680,1,3,1,10,0
565000,1,9,1260,0,4,2,13,0
1359000,0,9,1700,1,5,4,14,0
357000,1,6,1800,1,4,3,13,0
320000,0,3,750,2,3,2,10,0
199000,0,3,852,1,3,2,13,0
860000,0,9,1400,2,4,2,10,0
419000,0,6,1200,1,4,3,13,0
490000,0,4,1373,2,3,2,13,0
540000,0,9,1323,1,3,2,14,0
300000,0,6,900,1,3,3,13,0
650000,0,10,2200,1,4,3,13,0
358800,1,9,1044,1,3,2,13,0
900000,1,6,1650,0,4,3,13,0
539000,0,6,1600,1,5,3,13,0
480000,0,6,1893,1,4,4,13,0
668000,1,9,1044,1,3,2,14,0
398000,0,9,800,2,3,2,10,0
219000,0,3,650,2,3,2,10,0
1000000,0,12,6750,2,5,3,3,0
470000,0,3,1200,2,3,2,14,0
700000,0,9,1023,2,3,2,14,0
385000,0,6,1600,1,3,2,13,0
290000,0,3,856,1,3,2,13,0
515000,0,9,1130,1,3,2,10,0
635000,0,9,1690,1,4,3,13,0
650000,0,9,1267,0,3,2,14,0
185000,0,3,675,2,3,2,13,0
710000,0,6,2500,0,4,3,13,0
1200000,0,6,2640,1,4,3,13,0
519990,0,9,1288,0,3,3,14,0
530000,0,9,1080,1,3,2,10,0
1700000,1,12,2000,2,4,4,13,0
460000,0,6,1600,0,4,3,13,0
950000,0,9,1125,0,3,2,14,0
250000,0,9,1023,1,3,2,13,0
478000,0,6,1500,1,2,2,13,0
660000,0,9,937,1,2,1,13,0
669600,0,9,702,1,2,2,14,0
658000,0,4,940,2,3,2,14,0
178000,0,3,798,1,3,2,13,0
410000,0,9,852,1,3,2,13,0
668000,0,9,950,0,2,3,10,0
480000,0,6,2470,2,5,3,13,0
880000,0,9,1470,2,3,2,14,0
500000,0,9,1313,1,4,2,14,0
360000,0,9,1021,1,3,2,13,0
535000,0,9,1045,1,3,2,13,0
558000,0,9,1003,2,3,2,14,0
670000,0,6,1820,1,4,3,13,0
700000,0,6,1600,1,4,3,13,0
280000,1,9,780,2,3,2,10,0
295000,0,9,619,2,2,2,10,1
792000,0,9,907,1,3,2,13,0
539000,0,9,1216,0,3,3,14,0
460000,0,9,688,0,3,2,13,0
145000,0,3,592,2,2,1,13,0
865100,0,9,1800,0,5,4,14,0
540000,0,9,1181,1,3,2,13,0
526000,0,6,2519,2,4,3,9,1
1500000,0,6,1540,0,4,3,13,0
490000,0,9,1022,0,3,2,13,0
170000,0,9,269,0,2,1,8,0
760000,0,9,1468,0,3,3,13,0
600000,1,6,960,1,3,2,14,0
928000,0,6,2482,2,4,4,13,0
1000000,1,9,2237,1,4,4,13,0
199999,0,9,590,2,2,1,13,0
791300,0,9,978,1,3,2,13,0
550000,0,6,1754,2,4,3,13,0
570000,0,6,1540,0,4,3,11,0
650000,0,6,2100,1,4,3,13,0
828000,0,9,872,0,3,2,10,0
398000,0,6,900,1,3,2,14,0
700000,0,6,2200,1,4,4,13,0
150000,0,3,650,2,3,1,13,0
1050000,0,9,1283,0,3,2,13,0
739999,0,9,1407,2,4,3,14,0
490000,0,4,770,0,3,2,13,0
399000,0,9,982,2,3,2,3,0
600000,0,4,908,0,3,2,14,0
380000,0,6,1000,2,3,2,13,0
1450000,0,4,910,0,2,2,14,0
490000,0,6,1300,1,4,3,13,0
569000,0,6,1845,2,4,4,13,0
520000,0,6,1400,2,4,3,10,0
199000,0,9,735,1,3,2,13,0
538000,1,9,1346,2,4,3,13,1
325000,0,3,883,1,3,2,13,0
260000,0,3,700,1,3,2,10,0
260000,0,9,1009,2,3,2,14,0
678000,0,9,1210,2,3,2,13,0
630000,0,6,1967,1,5,3,13,0
310000,0,9,865,1,3,2,14,0
900000,0,3,1182,1,3,2,14,0
270000,0,3,830,1,3,2,13,0
160000,0,3,650,1,3,2,13,0
294030,1,9,883,2,3,2,13,0
388000,0,6,2138,1,4,2,13,1
505000,0,9,1421,1,3,2,13,0
680000,0,10,4115,1,4,3,11,0
385000,0,9,1100,2,4,2,13,1
225000,0,6,1000,2,4,3,8,0
370000,0,9,700,2,3,2,10,0
1300000,0,4,781,0,2,2,14,0
1450000,0,9,1228,0,3,2,14,0
152280,1,6,1400,2,3,2,3,0
298000,0,3,875,1,3,2,13,0
700000,1,6,1656,1,4,3,13,0
1180000,0,9,1228,1,2,2,14,0
495000,0,6,1167,1,4,3,13,1
526000,0,4,646,1,2,1,13,0
730000,0,6,2109,1,4,4,11,0
168000,0,3,720,1,3,2,14,0
278000,0,3,858,2,3,2,13,0
415000,0,9,1030,2,3,2,14,0
1600000,0,10,2700,2,4,4,13,0
530000,0,9,968,0,2,2,10,0
320000,0,3,860,1,3,2,13,0
690000,0,9,1403,1,3,2,14,0
557000,0,6,1300,1,4,3,13,0
280000,0,3,700,1,3,2,12,0
300000,0,3,594,0,2,1,14,0
358000,0,6,1300,2,3,2,13,0
520000,1,9,1242,2,4,3,13,0
320000,1,3,1400,1,4,2,13,0
548888,0,6,1400,2,4,3,13,0
340000,0,9,920,1,3,2,13,0
600000,1,2,1800,1,3,3,13,0
420000,0,4,1130,1,4,2,13,0
850000,0,9,1092,1,3,2,13,0
650000,0,6,1920,1,4,3,13,0
393000,0,4,450,0,2,2,14,0
450000,0,6,950,1,3,2,13,0
320000,0,3,800,1,3,2,13,0
285000,0,4,660,2,2,2,14,0
229999,1,6,1100,1,3,1,13,0
295000,0,3,992,1,3,2,14,0
1000000,0,6,2700,1,4,3,13,0
455000,0,6,1170,1,4,3,13,0
750000,0,9,876,1,2,2,14,0
160000,0,6,800,2,3,1,10,1
610000,0,6,2174,2,4,3,13,0
549900,0,9,1300,1,3,3,14,0
634000,0,9,858,2,3,2,14,0
890000,0,10,2100,2,4,4,13,0
1380000,0,6,1760,1,5,3,14,0
199000,0,9,735,1,3,2,9,0
454800,0,9,850,1,3,2,14,0
550000,0,6,1358,2,3,2,11,0
495000,0,9,1238,1,3,2,13,0
1280000,0,10,3000,1,4,3,13,0
600000,0,6,1600,2,4,3,10,1
290000,0,6,1300,2,3,2,13,0
650000,0,9,1727,1,4,3,13,0
975000,0,6,3500,0,5,4,13,0
298000,1,6,1200,1,4,3,8,0
775000,0,6,2502,2,4,3,13,0
420000,1,9,936,1,3,2,13,0
385000,1,9,950,0,2,2,14,0
360000,0,6,1080,2,3,2,13,0
718000,0,9,1268,1,3,2,14,0
540000,1,10,2200,1,5,3,8,0
280000,0,9,860,1,3,2,13,0
320000,0,9,888,1,3,2,9,0
560000,0,6,1650,2,4,3,13,0
780000,0,6,2847,2,4,3,13,0
295000,1,9,600,1,2,1,13,0
520000,0,9,1144,0,3,2,14,0
530000,0,9,1485,1,3,2,14,0
200000,0,3,918,2,3,2,11,1
250000,0,3,860,2,3,2,13,0
1120000,0,9,1806,0,4,3,14,0
530000,0,10,1400,0,4,2,13,0
538000,0,2,1200,1,3,2,14,1
440000,0,6,2000,1,4,3,13,0
1080000,0,10,3640,1,5,4,13,0
450000,1,9,1106,2,3,2,14,0
580000,0,6,2398,2,4,4,9,0
535000,0,6,2000,1,4,4,9,0
229000,0,3,685,2,3,1,9,0
270000,0,6,1644,2,3,2,13,0
700000,0,9,1100,0,3,2,14,0
990000,0,9,1365,0,2,3,10,0
1700000,0,6,3192,1,4,4,13,0
345000,0,6,1300,0,3,2,13,1
500000,0,9,775,0,2,2,13,0
410000,0,9,1003,2,3,2,13,0
370000,1,9,956,1,3,2,14,0
120000,0,3,650,2,3,2,13,0
340000,0,9,1200,1,3,2,13,0
500000,0,6,1500,0,3,2,13,0
380000,0,9,921,2,3,2,14,0
738000,0,6,2230,1,4,4,13,1
799000,0,10,2852,2,4,3,13,0
780000,0,6,1988,2,5,3,13,1
900000,0,9,1566,0,3,2,10,0
165000,0,3,652,1,3,2,14,0
600000,0,9,1248,1,3,2,13,0
320000,0,9,1400,0,4,3,14,0
650000,0,10,2400,1,4,3,13,0
480000,0,6,1300,2,4,3,11,0
365000,0,9,877,0,3,2,14,0
1650000,0,9,2960,0,5,4,10,0
800000,0,12,3600,0,5,4,0,0
390000,0,6,1400,2,3,2,13,0
570000,0,6,1303,2,4,3,13,0
330000,0,3,848,1,3,2,13,0
1250000,0,6,1700,1,4,3,14,0
450000,0,6,926,1,3,2,13,0
325000,0,9,1130,1,3,2,14,0
950000,0,6,2400,1,4,4,13,0
1098000,0,6,2408,2,4,4,13,0
1180000,0,6,6027,1,4,4,8,0
1860000,0,5,2419,1,4,3,13,0
830000,0,9,1610,1,3,3,13,0
440000,0,6,1200,1,3,2,13,0
390000,0,6,1170,1,4,3,13,0
780000,0,9,1319,1,4,3,14,0
790000,0,9,1308,0,3,2,10,0
449999,0,6,1400,2,3,3,13,0
595000,0,6,1800,2,4,3,13,0
1550000,1,9,1838,1,3,3,14,0
760000,1,6,1540,1,5,3,13,0
668000,0,6,1700,1,4,3,14,0
750000,0,9,1248,0,3,2,14,0
560000,0,9,1240,2,4,3,10,0
270000,0,3,1028,1,3,2,13,0
389000,1,6,1760,2,4,4,8,0
745000,0,9,1447,1,4,3,14,0
260000,0,9,600,0,2,2,14,1
1200000,0,12,3200,1,4,4,13,0
680000,0,6,2200,1,5,4,13,0
400000,0,6,1170,1,4,2,13,0
774000,0,9,1023,2,3,2,13,0
490000,1,9,1040,1,3,2,14,1
500000,0,9,1144,1,3,2,14,0
538000,1,9,1346,2,4,3,13,1
316000,0,4,1051,2,3,2,14,1
888300,1,4,950,1,3,2,13,0
388490,0,9,921,2,3,2,14,0
460000,0,6,2280,2,4,3,8,0
790000,0,6,2300,1,4,3,14,0
280000,0,9,860,2,3,2,13,0
400000,0,6,1348,2,4,3,13,0
230000,0,3,650,1,3,2,14,0
880000,0,10,2200,2,4,4,13,0
450000,0,9,770,1,2,2,13,0
1500000,1,10,2800,1,5,3,13,0
390000,0,3,800,1,2,2,10,0
559000,0,6,1700,2,4,3,13,0
359999,0,6,1400,2,4,3,13,0
479000,0,6,1080,2,4,3,13,0
1084430,0,9,1266,2,3,1,13,0
1200000,0,6,3400,0,3,2,14,0
605000,0,2,1440,2,4,3,10,0
350000,0,9,890,2,3,2,14,0
780000,0,6,1700,1,4,4,13,0
370000,0,6,839,2,3,2,13,0
550000,0,3,1302,1,4,2,13,0
1400000,0,12,1700,0,3,3,10,0
688000,1,6,1120,1,4,4,13,0
850000,0,6,2508,1,5,4,13,0
290000,0,9,800,0,3,2,13,0
524000,0,4,560,0,2,1,14,0
700000,0,9,1300,1,3,2,10,0
950000,0,6,1650,2,4,3,13,0
733500,0,9,1129,1,3,2,14,0
588300,0,6,1720,2,4,3,13,0
990000,0,10,2402,2,4,4,13,0
310000,1,3,976,2,3,2,14,0
320000,0,9,888,1,3,2,9,0
495000,1,6,1885,2,4,3,13,0
470000,0,6,1000,1,3,2,13,0
659000,0,10,4000,2,4,3,8,0
890000,0,9,1636,2,4,4,14,0
590000,0,9,1221,1,3,2,13,0
520000,1,6,1750,2,4,3,13,0
520000,0,6,1950,2,4,3,13,0
1100000,0,10,3362,0,4,3,13,0
598000,0,6,1500,1,4,3,13,0
999999,0,6,2366,1,4,3,12,0
605000,0,9,1159,1,4,2,14,0
375000,0,9,1150,1,2,2,13,0
480000,0,9,1153,1,3,2,13,0
1050000,0,9,1450,0,3,2,10,1
685000,0,10,40000,2,4,3,13,0
350000,0,3,557,0,3,2,13,0
1950000,0,4,1399,0,2,3,14,0
490000,0,9,908,2,3,2,14,0
850000,0,6,3300,1,5,4,13,0
202000,1,3,572,2,2,1,14,0
348000,0,7,1100,1,3,2,13,0
615000,0,9,996,0,3,2,13,0
180000,0,5,925,1,3,2,14,0
550888,0,6,3500,0,5,4,13,0
1700000,0,9,1458,0,3,3,14,0
440000,0,6,1300,2,4,3,13,0
800000,0,6,1800,2,4,3,13,0
1050000,0,9,1390,2,5,3,9,0
900000,0,10,2500,1,4,3,14,0
290000,0,3,861,1,3,2,14,0
260000,0,3,750,1,3,2,13,1
590000,0,9,1248,1,3,3,13,0
320000,0,9,800,1,3,2,13,0
330000,0,3,750,1,3,2,10,0
262000,0,3,800,2,3,2,13,0
370000,1,9,865,2,3,2,14,0
120000,0,3,604,2,2,1,13,0
490000,0,6,1800,2,4,3,13,0
290000,0,9,988,2,3,2,13,0
605000,0,6,1450,1,4,3,13,0
900000,0,9,1283,1,3,2,13,0
1600000,1,9,1838,1,3,4,13,0
750000,0,6,2358,2,4,3,13,0
350000,0,6,1365,1,3,3,13,0
485000,0,6,1300,1,4,2,13,0
495000,0,9,1313,1,4,2,14,0
440000,0,9,1298,1,4,3,13,0
620000,1,9,1111,2,3,2,10,0
765000,0,6,1987,2,4,3,13,0
1380000,0,9,1278,0,2,2,14,0
1300000,1,9,2343,0,5,4,13,0
1950000,0,4,1626,1,4,3,14,0
1008000,0,4,1399,1,4,3,14,0
355000,0,6,1000,2,3,2,13,0
235000,1,3,670,1,3,2,14,0
980000,0,6,2100,1,4,3,14,0
340000,0,6,1400,1,3,2,13,0
1565000,0,6,5775,2,5,4,13,0
490000,0,6,1650,2,4,3,9,0
580000,0,9,763,1,2,2,13,0
665000,0,6,1700,1,5,3,13,0
430000,0,9,1465,1,4,2,14,0
310000,0,3,1010,1,3,2,13,0
950000,0,6,2300,2,4,3,12,0
1020000,0,6,2800,1,5,4,13,0
471000,0,4,700,1,2,1,14,0
480000,0,9,1402,1,5,3,14,0
750000,0,6,1532,0,4,4,13,0
399000,0,4,840,2,2,2,11,0
650000,0,9,1333,0,4,3,14,0
558000,0,6,1400,1,4,3,11,0
280000,0,3,876,1,3,2,13,0
435000,1,4,657,1,2,1,13,0
685000,0,6,2100,1,4,3,13,0
2000000,0,9,1400,0,2,2,14,0
729000,1,9,660,0,2,1,13,0
1000000,0,9,926,0,2,2,14,0
620000,0,9,1080,0,3,2,13,0
428000,0,9,864,1,3,2,10,0
252000,1,6,1750,2,4,3,8,1
460000,0,9,968,2,3,2,13,0
640000,0,6,2150,1,4,4,13,0
190000,0,6,814,1,3,2,8,0
260000,0,3,737,2,3,2,13,0
1900000,0,10,3052,1,4,4,13,0
780000,0,6,2100,1,4,4,13,0
300000,0,6,1100,2,3,2,13,0
750000,0,6,1800,0,4,3,13,0
510000,0,9,660,0,2,1,13,0
800000,0,9,1572,1,4,3,14,0
315000,0,6,1000,2,3,2,13,0
160000,0,3,650,2,2,2,13,0
400000,1,9,1020,1,3,2,13,0
380000,0,6,900,1,3,2,13,0
620000,0,6,1959,2,4,3,13,0
380000,0,9,1288,1,3,2,13,0
255000,0,9,700,0,3,2,10,0
250000,0,9,910,2,3,2,13,0
700000,0,9,1358,1,3,2,14,0
200000,0,9,700,1,2,1,13,0
400000,0,12,2100,2,4,2,9,0
230000,0,3,750,2,3,2,13,0
785000,0,2,1667,1,3,3,14,0
410000,0,6,850,1,4,3,9,0
860000,0,9,1428,0,3,2,14,0
360000,0,6,1650,2,4,4,8,0
245000,0,3,728,2,3,2,13,0
1099000,0,9,1691,1,3,4,14,0
1150000,1,9,1967,1,3,4,13,1
429000,0,6,1600,2,4,3,13,0
480000,0,9,1220,1,3,2,13,0
588000,0,6,2000,1,4,3,13,0
235000,1,9,850,1,3,2,13,0
1030000,0,9,926,0,2,1,14,0
360000,0,9,615,1,2,1,13,0
345000,0,6,900,1,3,2,13,0
930000,1,9,1500,0,3,3,10,0
360000,0,9,975,1,3,2,13,0
409000,0,6,1540,1,4,3,3,0
1950000,0,6,1650,1,4,3,14,0
185000,0,3,646,2,3,2,14,0
380000,0,9,950,1,3,2,13,0
750000,0,6,2128,1,4,3,13,0
